transaction_id,user_id,timestamp,amount,transaction_type,device_id,ip_address,affiliate_id,country,merchant_category,device_used,profit
tx_000181,user_legit_001,2024-02-08T11:00:00.000Z,367.21,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,48.30
tx_000182,user_legit_001,2024-02-08T11:30:00.000Z,353.32,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,42.72
tx_000183,user_legit_001,2024-02-08T12:00:00.000Z,718.05,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-34.86
tx_000184,user_legit_001,2024-02-08T12:30:00.000Z,396.33,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-0.07
tx_000185,user_legit_001,2024-02-09T01:00:00.000Z,784.87,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,67.40
tx_000186,user_legit_001,2024-02-09T01:30:00.000Z,681.42,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,63.46
tx_000187,user_legit_001,2024-02-09T02:00:00.000Z,256.61,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-4.40
tx_000188,user_legit_001,2024-02-09T02:30:00.000Z,215.52,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,12.23
tx_000189,user_legit_001,2024-02-09T03:00:00.000Z,579.17,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-34.59
tx_000190,user_legit_001,2024-02-09T03:30:00.000Z,754.91,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-14.99
tx_000191,user_legit_001,2024-02-09T04:00:00.000Z,207.61,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-7.67
tx_000192,user_legit_001,2024-02-09T04:30:00.000Z,177.94,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,7.90
tx_000193,user_legit_001,2024-02-09T05:00:00.000Z,420.51,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,87.93
tx_000194,user_legit_001,2024-02-09T05:30:00.000Z,117.77,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,96.55
tx_000195,user_legit_001,2024-02-09T06:00:00.000Z,189.12,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,89.23
tx_000196,user_legit_001,2024-02-09T06:30:00.000Z,335.65,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-40.78
tx_000197,user_legit_001,2024-02-09T07:00:00.000Z,403.16,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-35.45
tx_000198,user_legit_001,2024-02-09T07:30:00.000Z,120.29,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,56.66
tx_000199,user_legit_001,2024-02-09T08:00:00.000Z,291.61,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,71.84
tx_000200,user_legit_001,2024-02-09T08:30:00.000Z,339.83,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,79.30
tx_000201,user_legit_001,2024-02-09T09:00:00.000Z,199.16,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-32.79
tx_000202,user_legit_001,2024-02-09T09:30:00.000Z,836.06,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,-44.57
tx_000203,user_legit_001,2024-02-09T10:00:00.000Z,851.68,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,10.69
tx_000204,user_legit_001,2024-02-09T10:30:00.000Z,948.98,trade,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,12.32
tx_000205,user_legit_001,2024-02-09T23:00:00.000Z,15000,withdraw,dev_legit_stable,192.168.1.100,aff_004,US,bank_transfer,desktop,0
tx_000206,user_passthrough_001,2024-02-06T11:00:00.000Z,8000,deposit,dev_pass_001,77.88.99.100,aff_005,MY,ewallet,mobile,0
tx_000207,user_passthrough_001,2024-02-06T11:15:00.000Z,200,trade,dev_pass_001,77.88.99.100,aff_005,MY,ewallet,mobile,5
tx_000208,user_passthrough_001,2024-02-06T11:25:00.000Z,8005,withdraw,dev_pass_001,77.88.99.100,aff_005,MY,ewallet,mobile,0
tx_000209,user_burst_001,2024-02-07T16:00:00.000Z,2000,deposit,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,0
tx_000210,user_burst_001,2024-02-07T16:01:00.000Z,109.62,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,-4.10
tx_000211,user_burst_001,2024-02-07T16:01:30.000Z,175.57,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,1.69
tx_000212,user_burst_001,2024-02-07T16:02:00.000Z,112.68,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,3.58
tx_000213,user_burst_001,2024-02-07T16:02:30.000Z,195.01,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,-1.96
tx_000214,user_burst_001,2024-02-07T16:03:00.000Z,145.19,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,3.86
tx_000215,user_burst_001,2024-02-07T16:03:30.000Z,181.79,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,-4.55
tx_000216,user_burst_001,2024-02-07T16:04:00.000Z,134.71,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,-2.99
tx_000217,user_burst_001,2024-02-07T16:04:30.000Z,152.28,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,-2.41
tx_000218,user_burst_001,2024-02-07T16:05:00.000Z,143.76,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,1.13
tx_000219,user_burst_001,2024-02-07T16:05:30.000Z,161.15,trade,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,3.82
tx_000220,user_burst_001,2024-02-07T16:06:00.000Z,1900,withdraw,dev_burst_001,55.44.33.22,aff_006,SG,credit_card,desktop,0
tx_000221,user_normal_001,2024-02-05T14:00:00.000Z,2942.32,deposit,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,0
tx_000222,user_normal_001,2024-02-05T15:02:13.935Z,370.79,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,28.76
tx_000223,user_normal_001,2024-02-05T18:01:43.750Z,63.51,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,34.98
tx_000224,user_normal_001,2024-02-05T20:54:38.342Z,137.36,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,25.17
tx_000225,user_normal_001,2024-02-05T21:54:38.915Z,30.62,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,-7.18
tx_000226,user_normal_001,2024-02-05T22:34:34.992Z,10.88,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,-8.98
tx_000227,user_normal_001,2024-02-05T23:48:18.627Z,382.15,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,-1.46
tx_000228,user_normal_001,2024-02-06T01:24:04.103Z,316.75,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,-10.97
tx_000229,user_normal_001,2024-02-06T02:44:35.061Z,252.35,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,26.88
tx_000230,user_normal_001,2024-02-06T03:54:30.894Z,343.78,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,1.01
tx_000231,user_normal_001,2024-02-06T07:14:00.944Z,347.96,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,8.43
tx_000232,user_normal_001,2024-02-06T09:41:58.016Z,255.47,trade,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,4.24
tx_000233,user_normal_001,2024-02-06T13:01:47.928Z,2938.02,withdraw,dev_42znwtem3,10.191.183.172,aff_normal_5,UK,bank_transfer,desktop,0
tx_000234,user_normal_002,2024-02-03T13:00:00.000Z,4288.32,deposit,dev_a2dv5zor1,10.17.117.106,aff_normal_5,SG,ewallet,tablet,0
tx_000235,user_normal_002,2024-02-03T14:46:11.688Z,393.72,trade,dev_a2dv5zor1,10.17.117.106,aff_normal_5,SG,ewallet,tablet,33.05
tx_000236,user_normal_002,2024-02-03T17:39:57.195Z,345.09,trade,dev_a2dv5zor1,10.17.117.106,aff_normal_5,SG,ewallet,tablet,17.73
tx_000237,user_normal_002,2024-02-03T18:44:19.694Z,181.95,trade,dev_a2dv5zor1,10.17.117.106,aff_normal_5,SG,ewallet,tablet,29.65
tx_000238,user_normal_003,2024-02-01T14:00:00.000Z,2592.54,deposit,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,0
tx_000239,user_normal_003,2024-02-01T15:05:25.585Z,474.50,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,-15.90
tx_000240,user_normal_003,2024-02-01T16:56:45.328Z,88.54,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,39.04
tx_000241,user_normal_003,2024-02-01T17:55:26.833Z,67.81,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,8.54
tx_000242,user_normal_003,2024-02-01T19:04:49.696Z,230.42,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,48.66
tx_000243,user_normal_003,2024-02-01T22:31:25.053Z,104.40,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,35.62
tx_000244,user_normal_003,2024-02-02T00:38:40.950Z,442.55,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,6.12
tx_000245,user_normal_003,2024-02-02T03:43:04.833Z,18.35,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,-0.62
tx_000246,user_normal_003,2024-02-02T04:21:00.584Z,437.60,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,1.17
tx_000247,user_normal_003,2024-02-02T05:51:54.778Z,315.48,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,40.19
tx_000248,user_normal_003,2024-02-02T07:36:34.264Z,494.38,trade,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,5.05
tx_000249,user_normal_003,2024-02-02T09:03:56.558Z,634.63,withdraw,dev_rvkuluv1r,10.132.224.156,aff_normal_5,MY,crypto,mobile,0
tx_000250,user_normal_004,2024-02-02T15:00:00.000Z,1484.20,deposit,dev_lhivx7qf6,10.32.86.131,aff_normal_1,TH,credit_card,desktop,0
tx_000251,user_normal_004,2024-02-02T17:49:59.286Z,144.78,trade,dev_lhivx7qf6,10.32.86.131,aff_normal_1,TH,credit_card,desktop,18.13
tx_000252,user_normal_004,2024-02-02T19:42:00.290Z,308.92,trade,dev_lhivx7qf6,10.32.86.131,aff_normal_1,TH,credit_card,desktop,13.57
tx_000253,user_normal_004,2024-02-02T22:22:01.420Z,362.80,trade,dev_lhivx7qf6,10.32.86.131,aff_normal_1,TH,credit_card,desktop,27.72
tx_000254,user_normal_004,2024-02-03T01:37:17.149Z,57.72,trade,dev_lhivx7qf6,10.32.86.131,aff_normal_1,TH,credit_card,desktop,13.61
tx_000255,user_normal_004,2024-02-03T03:25:08.152Z,2181.88,withdraw,dev_lhivx7qf6,10.32.86.131,aff_normal_1,TH,credit_card,desktop,0
tx_000256,user_normal_005,2024-02-07T13:00:00.000Z,2403.14,deposit,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,0
tx_000257,user_normal_005,2024-02-07T14:44:23.323Z,215.68,trade,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,-15.27
tx_000258,user_normal_005,2024-02-07T17:43:54.056Z,170.47,trade,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,9.48
tx_000259,user_normal_005,2024-02-07T18:22:02.844Z,155.42,trade,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,25.22
tx_000260,user_normal_005,2024-02-07T20:26:29.867Z,187.72,trade,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,16.53
tx_000261,user_normal_005,2024-02-07T22:50:42.480Z,305.70,trade,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,3.41
tx_000262,user_normal_005,2024-02-08T02:14:23.171Z,95.22,trade,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,23.25
tx_000263,user_normal_005,2024-02-08T04:54:50.445Z,431.48,trade,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,10.82
tx_000264,user_normal_005,2024-02-08T06:22:10.502Z,435.06,trade,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,13.66
tx_000265,user_normal_005,2024-02-08T08:54:00.540Z,2819.61,withdraw,dev_b8k26h1pq,10.201.144.148,aff_normal_2,US,bank_transfer,tablet,0
tx_000266,user_normal_006,2024-02-02T08:00:00.000Z,4191.48,deposit,dev_qe6sfd53p,10.53.117.227,aff_normal_5,UK,ewallet,mobile,0
tx_000267,user_normal_006,2024-02-02T09:31:07.858Z,382.95,trade,dev_qe6sfd53p,10.53.117.227,aff_normal_5,UK,ewallet,mobile,-5.34
tx_000268,user_normal_006,2024-02-02T10:17:59.486Z,383.74,trade,dev_qe6sfd53p,10.53.117.227,aff_normal_5,UK,ewallet,mobile,38.88
tx_000269,user_normal_006,2024-02-02T12:05:29.563Z,447.91,trade,dev_qe6sfd53p,10.53.117.227,aff_normal_5,UK,ewallet,mobile,12.89
tx_000270,user_normal_006,2024-02-02T13:21:06.200Z,393.16,trade,dev_qe6sfd53p,10.53.117.227,aff_normal_5,UK,ewallet,mobile,-14.60
tx_000271,user_normal_006,2024-02-02T16:27:42.156Z,77.20,trade,dev_qe6sfd53p,10.53.117.227,aff_normal_5,UK,ewallet,mobile,1.59
tx_000272,user_normal_006,2024-02-02T18:41:56.912Z,143.08,trade,dev_qe6sfd53p,10.53.117.227,aff_normal_5,UK,ewallet,mobile,3.46
tx_000273,user_normal_006,2024-02-02T21:23:52.463Z,182.30,withdraw,dev_qe6sfd53p,10.53.117.227,aff_normal_5,UK,ewallet,mobile,0
tx_000274,user_normal_007,2024-02-06T12:00:00.000Z,4124.40,deposit,dev_euyjt9gut,10.196.53.173,aff_normal_2,SG,crypto,desktop,0
tx_000275,user_normal_007,2024-02-06T13:41:05.066Z,319.03,trade,dev_euyjt9gut,10.196.53.173,aff_normal_2,SG,crypto,desktop,41.24
tx_000276,user_normal_007,2024-02-06T15:30:56.608Z,428.17,trade,dev_euyjt9gut,10.196.53.173,aff_normal_2,SG,crypto,desktop,26.43
tx_000277,user_normal_007,2024-02-06T18:50:11.081Z,459.85,trade,dev_euyjt9gut,10.196.53.173,aff_normal_2,SG,crypto,desktop,-1.59
tx_000278,user_normal_007,2024-02-06T21:48:22.983Z,257.42,trade,dev_euyjt9gut,10.196.53.173,aff_normal_2,SG,crypto,desktop,39.83
tx_000279,user_normal_007,2024-02-07T01:16:07.397Z,327.05,trade,dev_euyjt9gut,10.196.53.173,aff_normal_2,SG,crypto,desktop,14.62
tx_000280,user_normal_007,2024-02-07T03:58:50.049Z,183.46,trade,dev_euyjt9gut,10.196.53.173,aff_normal_2,SG,crypto,desktop,-11.86
tx_000281,user_normal_007,2024-02-07T06:55:47.986Z,2124.04,withdraw,dev_euyjt9gut,10.196.53.173,aff_normal_2,SG,crypto,desktop,0
tx_000282,user_normal_008,2024-02-07T12:00:00.000Z,2801.02,deposit,dev_niv7n3vd4,10.182.226.69,aff_normal_4,MY,credit_card,tablet,0
tx_000283,user_normal_008,2024-02-07T13:34:56.325Z,204.44,trade,dev_niv7n3vd4,10.182.226.69,aff_normal_4,MY,credit_card,tablet,12.92
tx_000284,user_normal_008,2024-02-07T15:45:15.516Z,200.13,trade,dev_niv7n3vd4,10.182.226.69,aff_normal_4,MY,credit_card,tablet,33.72
tx_000285,user_normal_008,2024-02-07T17:15:13.137Z,458.06,trade,dev_niv7n3vd4,10.182.226.69,aff_normal_4,MY,credit_card,tablet,42.55
tx_000286,user_normal_008,2024-02-07T20:26:52.185Z,140.89,trade,dev_niv7n3vd4,10.182.226.69,aff_normal_4,MY,credit_card,tablet,49.84
tx_000287,user_normal_008,2024-02-07T22:52:27.002Z,113.53,trade,dev_niv7n3vd4,10.182.226.69,aff_normal_4,MY,credit_card,tablet,-9.80
tx_000288,user_normal_008,2024-02-08T00:27:24.385Z,617.57,withdraw,dev_niv7n3vd4,10.182.226.69,aff_normal_4,MY,credit_card,tablet,0
tx_000289,user_normal_009,2024-02-01T11:00:00.000Z,471.82,deposit,dev_fdmmre73o,10.29.230.97,aff_normal_3,TH,bank_transfer,mobile,0
tx_000290,user_normal_009,2024-02-01T12:14:40.085Z,77.35,trade,dev_fdmmre73o,10.29.230.97,aff_normal_3,TH,bank_transfer,mobile,-10.12
tx_000291,user_normal_009,2024-02-01T14:42:38.443Z,322.84,trade,dev_fdmmre73o,10.29.230.97,aff_normal_3,TH,bank_transfer,mobile,-17.72
tx_000292,user_normal_009,2024-02-01T15:50:45.203Z,183.35,trade,dev_fdmmre73o,10.29.230.97,aff_normal_3,TH,bank_transfer,mobile,38.53
tx_000293,user_normal_009,2024-02-01T17:32:22.785Z,241.81,trade,dev_fdmmre73o,10.29.230.97,aff_normal_3,TH,bank_transfer,mobile,33.13
tx_000294,user_normal_009,2024-02-01T20:11:04.227Z,441.93,trade,dev_fdmmre73o,10.29.230.97,aff_normal_3,TH,bank_transfer,mobile,4.40
tx_000295,user_normal_009,2024-02-01T23:22:50.372Z,253.32,trade,dev_fdmmre73o,10.29.230.97,aff_normal_3,TH,bank_transfer,mobile,12.30
tx_000296,user_normal_009,2024-02-02T02:14:33.232Z,281.41,trade,dev_fdmmre73o,10.29.230.97,aff_normal_3,TH,bank_transfer,mobile,5.52
tx_000297,user_normal_010,2024-02-07T12:00:00.000Z,863.75,deposit,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,0
tx_000298,user_normal_010,2024-02-07T13:04:24.874Z,117.72,trade,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,-8.10
tx_000299,user_normal_010,2024-02-07T15:44:16.914Z,48.85,trade,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,27.91
tx_000300,user_normal_010,2024-02-07T17:36:45.362Z,462.99,trade,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,26.10
tx_000301,user_normal_010,2024-02-07T19:30:57.391Z,118.56,trade,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,3.32
tx_000302,user_normal_010,2024-02-07T21:28:43.011Z,377.24,trade,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,-0.19
tx_000303,user_normal_010,2024-02-07T23:21:45.695Z,189.28,trade,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,10.76
tx_000304,user_normal_010,2024-02-08T01:14:34.165Z,127.37,trade,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,2.33
tx_000305,user_normal_010,2024-02-08T02:55:39.733Z,327.96,trade,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,-19.54
tx_000306,user_normal_010,2024-02-08T04:44:55.168Z,568.24,withdraw,dev_ay6kmv6ag,10.75.174.132,aff_normal_4,US,ewallet,desktop,0
tx_000307,user_normal_011,2024-02-01T09:00:00.000Z,3452.76,deposit,dev_7pcqtamse,10.156.198.14,aff_normal_4,UK,crypto,tablet,0
tx_000308,user_normal_011,2024-02-01T11:23:25.037Z,22.46,trade,dev_7pcqtamse,10.156.198.14,aff_normal_4,UK,crypto,tablet,2.33
tx_000309,user_normal_011,2024-02-01T14:36:27.951Z,294.25,trade,dev_7pcqtamse,10.156.198.14,aff_normal_4,UK,crypto,tablet,13.83
tx_000310,user_normal_011,2024-02-01T15:18:27.672Z,115.97,trade,dev_7pcqtamse,10.156.198.14,aff_normal_4,UK,crypto,tablet,1.51
tx_000311,user_normal_011,2024-02-01T17:27:58.430Z,264.62,trade,dev_7pcqtamse,10.156.198.14,aff_normal_4,UK,crypto,tablet,17.86
tx_000312,user_normal_011,2024-02-01T19:53:24.512Z,2792.50,withdraw,dev_7pcqtamse,10.156.198.14,aff_normal_4,UK,crypto,tablet,0
tx_000313,user_normal_012,2024-02-07T18:00:00.000Z,3106.43,deposit,dev_ljgkuflmn,10.52.157.212,aff_normal_3,SG,credit_card,mobile,0
tx_000314,user_normal_012,2024-02-07T20:35:59.998Z,152.12,trade,dev_ljgkuflmn,10.52.157.212,aff_normal_3,SG,credit_card,mobile,-6.03
tx_000315,user_normal_012,2024-02-07T23:48:41.283Z,172.76,trade,dev_ljgkuflmn,10.52.157.212,aff_normal_3,SG,credit_card,mobile,47.69
tx_000316,user_normal_012,2024-02-08T02:24:29.578Z,328.50,trade,dev_ljgkuflmn,10.52.157.212,aff_normal_3,SG,credit_card,mobile,44.27
tx_000317,user_normal_012,2024-02-08T05:03:08.014Z,236.22,trade,dev_ljgkuflmn,10.52.157.212,aff_normal_3,SG,credit_card,mobile,-9.58
tx_000318,user_normal_012,2024-02-08T07:21:22.924Z,389.24,trade,dev_ljgkuflmn,10.52.157.212,aff_normal_3,SG,credit_card,mobile,20.00
tx_000319,user_normal_012,2024-02-08T08:21:42.870Z,54.70,trade,dev_ljgkuflmn,10.52.157.212,aff_normal_3,SG,credit_card,mobile,8.38
tx_000320,user_normal_012,2024-02-08T10:01:14.527Z,1463.47,withdraw,dev_ljgkuflmn,10.52.157.212,aff_normal_3,SG,credit_card,mobile,0
tx_000321,user_normal_013,2024-02-04T10:00:00.000Z,3459.49,deposit,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,0
tx_000322,user_normal_013,2024-02-04T12:22:27.566Z,438.77,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,45.60
tx_000323,user_normal_013,2024-02-04T14:52:48.378Z,179.66,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,-14.01
tx_000324,user_normal_013,2024-02-04T17:35:59.378Z,77.05,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,14.49
tx_000325,user_normal_013,2024-02-04T18:23:07.965Z,340.48,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,-10.54
tx_000326,user_normal_013,2024-02-04T19:41:32.646Z,441.02,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,45.91
tx_000327,user_normal_013,2024-02-04T22:38:24.866Z,20.34,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,37.72
tx_000328,user_normal_013,2024-02-05T01:49:57.212Z,304.26,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,-7.57
tx_000329,user_normal_013,2024-02-05T02:30:14.277Z,343.63,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,49.73
tx_000330,user_normal_013,2024-02-05T03:06:46.325Z,459.02,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,23.99
tx_000331,user_normal_013,2024-02-05T05:34:51.995Z,413.43,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,-10.23
tx_000332,user_normal_013,2024-02-05T08:02:43.809Z,464.54,trade,dev_uewn506fv,10.150.81.159,aff_normal_5,MY,bank_transfer,desktop,-5.65
tx_000333,user_normal_014,2024-02-04T13:00:00.000Z,400.51,deposit,dev_t6e7xbzmn,10.162.192.218,aff_normal_5,TH,ewallet,tablet,0
tx_000334,user_normal_014,2024-02-04T15:53:52.374Z,486.49,trade,dev_t6e7xbzmn,10.162.192.218,aff_normal_5,TH,ewallet,tablet,23.67
tx_000335,user_normal_014,2024-02-04T17:24:29.207Z,177.55,trade,dev_t6e7xbzmn,10.162.192.218,aff_normal_5,TH,ewallet,tablet,-17.82
tx_000336,user_normal_014,2024-02-04T19:30:41.773Z,327.84,trade,dev_t6e7xbzmn,10.162.192.218,aff_normal_5,TH,ewallet,tablet,0.64
tx_000337,user_normal_014,2024-02-04T21:54:08.355Z,224.85,trade,dev_t6e7xbzmn,10.162.192.218,aff_normal_5,TH,ewallet,tablet,-12.45
tx_000338,user_normal_014,2024-02-04T23:26:46.015Z,431.24,trade,dev_t6e7xbzmn,10.162.192.218,aff_normal_5,TH,ewallet,tablet,34.67
tx_000339,user_normal_014,2024-02-05T01:00:02.731Z,345.33,trade,dev_t6e7xbzmn,10.162.192.218,aff_normal_5,TH,ewallet,tablet,16.30
tx_000340,user_normal_014,2024-02-05T04:17:21.542Z,413.58,withdraw,dev_t6e7xbzmn,10.162.192.218,aff_normal_5,TH,ewallet,tablet,0
tx_000341,user_normal_015,2024-02-03T15:00:00.000Z,4756.37,deposit,dev_jbh41lxkj,10.63.42.205,aff_normal_5,US,crypto,mobile,0
tx_000342,user_normal_015,2024-02-03T16:38:14.875Z,131.31,trade,dev_jbh41lxkj,10.63.42.205,aff_normal_5,US,crypto,mobile,36.01
tx_000343,user_normal_015,2024-02-03T17:22:35.077Z,52.08,trade,dev_jbh41lxkj,10.63.42.205,aff_normal_5,US,crypto,mobile,-5.28
tx_000344,user_normal_015,2024-02-03T18:37:52.781Z,221.63,trade,dev_jbh41lxkj,10.63.42.205,aff_normal_5,US,crypto,mobile,0.48
tx_000345,user_normal_016,2024-02-03T15:00:00.000Z,1930.49,deposit,dev_w6xz3bnm3,10.184.248.68,aff_normal_3,UK,credit_card,desktop,0
tx_000346,user_normal_016,2024-02-03T16:03:21.184Z,469.77,trade,dev_w6xz3bnm3,10.184.248.68,aff_normal_3,UK,credit_card,desktop,8.23
tx_000347,user_normal_016,2024-02-03T19:20:15.036Z,162.32,trade,dev_w6xz3bnm3,10.184.248.68,aff_normal_3,UK,credit_card,desktop,21.40
tx_000348,user_normal_016,2024-02-03T19:56:20.580Z,234.98,trade,dev_w6xz3bnm3,10.184.248.68,aff_normal_3,UK,credit_card,desktop,-18.82
tx_000349,user_normal_016,2024-02-03T20:27:35.737Z,400.62,trade,dev_w6xz3bnm3,10.184.248.68,aff_normal_3,UK,credit_card,desktop,27.65
tx_000350,user_normal_016,2024-02-03T23:22:25.414Z,223.36,trade,dev_w6xz3bnm3,10.184.248.68,aff_normal_3,UK,credit_card,desktop,33.42
tx_000351,user_normal_016,2024-02-04T02:39:28.397Z,150.92,trade,dev_w6xz3bnm3,10.184.248.68,aff_normal_3,UK,credit_card,desktop,9.21
tx_000352,user_normal_016,2024-02-04T03:57:13.473Z,962.27,withdraw,dev_w6xz3bnm3,10.184.248.68,aff_normal_3,UK,credit_card,desktop,0
tx_000353,user_normal_017,2024-02-04T11:00:00.000Z,224.70,deposit,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,0
tx_000354,user_normal_017,2024-02-04T12:48:56.748Z,374.60,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,15.02
